customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_admin_tickets,num_tech_tickets,churn
CHURN03857,Female,1,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,79.34,900.24,6,15,No
CHURN03858,Male,1,Yes,No,33,Yes,No,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Electronic check,97.42,2919.15,3,11,No
CHURN03859,Female,0,Yes,No,6,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,69.29,443.69,7,13,Yes
CHURN03860,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.57,154.78,10,4,No
CHURN03861,Male,1,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer,36.52,2468.78,1,7,Yes
CHURN03862,Female,1,Yes,Yes,18,No,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,32.39,516.76,3,11,Yes
CHURN03863,Female,0,No,No,30,No,Yes,No,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Credit card,170.46,4390.3,7,10,No
CHURN03864,Male,0,No,Yes,27,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,183.09,5605.68,8,3,Yes
CHURN03865,Female,0,Yes,No,33,No,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,150.81,5124.5,1,14,No
CHURN03866,Female,1,No,Yes,18,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card,186.25,3289.15,5,1,Yes
CHURN03867,Female,1,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,No,Two year,No,Electronic check,69.64,3828.67,2,0,No
CHURN03868,Male,0,Yes,No,68,No,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Credit card,157.59,12720.44,4,9,No
CHURN03869,Male,1,Yes,No,16,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,103.35,1469.53,9,5,No
CHURN03870,Female,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,58.35,263.26,10,11,Yes
CHURN03871,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,38.91,2192.94,9,13,Yes
CHURN03872,Female,1,No,Yes,38,No,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,126.92,4175.44,8,14,Yes
CHURN03873,Female,0,No,No,40,No,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,107.46,5070.05,10,3,Yes
CHURN03874,Female,0,No,No,50,No,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,56.33,2767.94,3,13,No
CHURN03875,Male,0,Yes,Yes,31,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Two year,No,Credit card,143.79,4437.86,2,6,No
CHURN03876,Female,0,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,78.71,1379.59,8,12,No
CHURN03877,Male,0,No,No,54,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,36.2,1915.57,8,8,No
CHURN03878,Female,1,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer,150.71,2296.02,1,4,No
CHURN03879,Male,0,Yes,Yes,48,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,82.19,3563.48,0,2,No
CHURN03880,Male,1,No,No,48,No,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Mailed check,160.83,7158.07,4,6,No
CHURN03881,Female,0,No,No,41,No,No phone service,No,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,183.59,8810.02,2,10,Yes
CHURN03882,Male,1,No,Yes,10,No,No phone service,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,57.91,575.5,0,7,Yes
CHURN03883,Male,1,Yes,Yes,68,No,Yes,No,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,124.33,7743.02,7,9,No
CHURN03884,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,No,Two year,No,Bank transfer,116.4,1446.43,0,1,No
CHURN03885,Male,0,Yes,Yes,42,No,No phone service,DSL,No,No,No,No internet service,Yes,No,One year,No,Bank transfer,56.05,2327.53,0,10,Yes
CHURN03886,Male,0,No,No,58,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,76.17,5193.33,6,1,No
CHURN03887,Male,0,Yes,No,56,Yes,No phone service,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,73.04,4124.12,8,2,Yes
CHURN03888,Female,0,No,Yes,67,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,151.55,10607.4,6,3,No
CHURN03889,Female,0,Yes,No,2,No,No,No,No,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,107.53,215.25,0,9,No
CHURN03890,Female,0,Yes,No,44,Yes,No,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,109.25,4135.34,10,3,No
CHURN03891,Female,0,Yes,No,7,No,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,176.39,1092.46,3,6,Yes
CHURN03892,Male,0,No,No,37,No,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,Yes,One year,No,Credit card,40.98,1696.28,10,5,No
CHURN03893,Female,0,Yes,Yes,53,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,129.96,6579.93,1,3,No
CHURN03894,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card,166.87,594.45,2,9,Yes
CHURN03895,Male,0,Yes,No,18,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,171.13,2553.59,7,8,No
CHURN03896,Female,0,No,Yes,20,No,No phone service,DSL,No internet service,No,Yes,No,No,Yes,One year,Yes,Credit card,70.64,1158.11,3,5,Yes
CHURN03897,Male,0,Yes,Yes,62,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,No,Credit card,62.28,4283.67,1,1,No
CHURN03898,Female,0,No,Yes,15,Yes,No phone service,No,Yes,Yes,Yes,No,No,No internet service,Two year,No,Credit card,145.83,2587.89,6,0,No
CHURN03899,Female,1,No,No,7,No,Yes,No,No internet service,Yes,No,No,No internet service,Yes,One year,No,Credit card,198.05,1633.74,3,9,No
CHURN03900,Male,0,Yes,No,31,Yes,Yes,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,32.28,890.83,4,1,Yes
CHURN03901,Male,1,No,Yes,1,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,184.33,170.64,1,14,Yes
CHURN03902,Female,0,No,No,63,No,No phone service,No,Yes,Yes,No,No,No,No internet service,Two year,No,Electronic check,69.78,5148.31,6,11,No
CHURN03903,Male,1,Yes,No,26,No,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,61.3,1805.59,8,1,Yes
CHURN03904,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer,152.9,5146.21,10,8,No
CHURN03905,Male,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,128.79,7664.72,4,0,No
CHURN03906,Female,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Electronic check,195.45,8729.17,5,8,Yes
CHURN03907,Male,0,Yes,No,37,Yes,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Mailed check,42.17,1584.75,9,6,No
CHURN03908,Male,0,No,No,26,Yes,No,DSL,No internet service,No internet service,No,No,No,No internet service,Two year,No,Bank transfer,161.58,3468.05,7,5,No
CHURN03909,Female,0,No,Yes,26,Yes,No phone service,No,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,174.6,4298.63,0,15,No
CHURN03910,Female,0,No,Yes,49,No,Yes,No,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Credit card,110.71,6362.03,3,2,No
CHURN03911,Female,0,No,Yes,70,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Mailed check,177.94,14761.41,10,11,No
CHURN03912,Male,0,Yes,Yes,68,No,Yes,No,Yes,No,No internet service,Yes,No,No internet service,One year,Yes,Electronic check,84.71,6013.09,4,6,Yes
CHURN03913,Female,1,Yes,Yes,68,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,Yes,Mailed check,127.57,8133.36,0,5,No
CHURN03914,Male,0,Yes,No,45,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,29.64,1377.62,9,6,No
CHURN03915,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,46.03,1822.15,4,0,No
CHURN03916,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card,153.57,7510.28,4,5,Yes
CHURN03917,Female,0,No,Yes,33,Yes,No,No,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,97.55,2849.43,8,6,Yes
CHURN03918,Male,0,Yes,Yes,66,Yes,No,DSL,No internet service,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,30.61,1734.82,9,11,No
CHURN03919,Male,0,Yes,Yes,33,No,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Mailed check,136.89,4893.88,1,11,No
CHURN03920,Male,0,No,No,6,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Bank transfer,64.07,396.81,6,2,No
CHURN03921,Female,1,No,No,26,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,190.97,5508.4,8,8,Yes
CHURN03922,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,No,Mailed check,54.58,1100.64,3,6,Yes
CHURN03923,Female,1,Yes,No,39,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,34.66,1282.99,10,14,No
CHURN03924,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,157.67,10331.42,3,13,No
CHURN03925,Male,0,Yes,Yes,26,No,No phone service,No,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Mailed check,107.13,3022.46,4,5,No
CHURN03926,Male,0,No,No,30,Yes,No,No,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,135.37,4204.6,4,7,No
CHURN03927,Male,0,No,No,5,No,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Bank transfer,151.69,658.56,6,1,Yes
CHURN03928,Male,1,Yes,No,25,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,165.22,4036.42,9,4,Yes
CHURN03929,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Two year,No,Mailed check,44.41,2844.08,5,15,No
CHURN03930,Female,1,Yes,Yes,64,Yes,No,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Bank transfer,114.4,7583.33,3,14,Yes
CHURN03931,Female,0,No,No,68,No,No,No,Yes,No,No internet service,No,Yes,No,One year,No,Mailed check,95.88,7760.37,7,10,No
CHURN03932,Female,0,Yes,No,64,No,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,38.4,2369.63,3,12,No
CHURN03933,Male,0,Yes,Yes,65,No,No,No,No internet service,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer,32.53,2374.93,5,0,No
CHURN03934,Female,0,No,No,3,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Bank transfer,144.72,462.81,1,9,Yes
CHURN03935,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,32.74,1860.32,8,15,Yes
CHURN03936,Male,0,No,Yes,69,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer,65.05,4871.36,2,7,No
CHURN03937,Male,0,Yes,No,10,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Credit card,46.99,498.35,2,11,Yes
CHURN03938,Female,0,No,Yes,59,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,62.82,4123.19,2,5,No
CHURN03939,Female,1,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,91.65,5704.2,10,9,Yes
CHURN03940,Female,1,No,No,2,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,No,Bank transfer,176.52,401.87,1,13,Yes
CHURN03941,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,165.63,5336.97,6,2,Yes
CHURN03942,Female,0,No,Yes,40,No,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,75.94,3404.2,0,10,Yes
CHURN03943,Female,1,No,No,64,No,No,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,195.11,13893.86,8,4,No
CHURN03944,Male,1,No,No,48,Yes,No,No,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,59.53,2345.52,5,0,No
CHURN03945,Female,0,Yes,No,57,No,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,86.73,5790.15,2,13,No
CHURN03946,Female,0,No,No,61,Yes,No phone service,No,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.59,4915.89,1,4,No
CHURN03947,Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,102.6,1295.89,8,15,No
CHURN03948,Male,0,No,No,38,No,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,154.98,5292.37,9,10,Yes
CHURN03949,Female,0,Yes,Yes,16,Yes,No phone service,DSL,No,No,No,No,No,No internet service,Two year,Yes,Bank transfer,180.04,3018.72,10,0,Yes
CHURN03950,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,105.07,2246.42,5,11,No
CHURN03951,Female,1,No,Yes,15,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No,One year,Yes,Mailed check,43.0,540.21,6,4,No
CHURN03952,Female,0,Yes,Yes,26,Yes,No,No,No,No internet service,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,104.35,2887.28,9,5,Yes
CHURN03953,Female,0,No,Yes,57,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,Yes,Bank transfer,64.74,3170.31,8,10,No
CHURN03954,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,23.95,904.61,3,7,Yes
CHURN03955,Female,0,Yes,No,29,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,52.89,1332.33,7,8,Yes
CHURN03956,Male,1,Yes,Yes,63,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,186.52,12468.16,8,6,Yes
CHURN03957,Female,1,Yes,No,55,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Electronic check,153.2,6928.92,4,1,No
CHURN03958,Male,0,No,Yes,53,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,108.55,6048.24,0,8,No
CHURN03959,Male,1,No,No,55,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,176.45,8420.97,3,5,Yes
CHURN03960,Male,0,Yes,Yes,17,No,No phone service,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,80.52,1189.82,9,9,Yes
CHURN03961,Male,0,No,No,28,No,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,85.68,2297.64,4,13,Yes
CHURN03962,Female,0,No,Yes,5,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,25.01,149.96,8,6,Yes
CHURN03963,Male,1,Yes,No,58,No,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,48.77,3271.66,10,15,Yes
CHURN03964,Female,0,No,Yes,25,No,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card,89.64,2320.45,5,15,Yes
CHURN03965,Female,1,Yes,Yes,4,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,180.29,762.15,2,10,Yes
CHURN03966,Female,0,Yes,No,8,No,Yes,No,No internet service,No internet service,No,No,Yes,No,Two year,No,Bank transfer,137.33,1220.99,0,0,No
CHURN03967,Male,0,No,No,39,Yes,No,No,No internet service,No,No,No,No internet service,Yes,One year,No,Credit card,40.05,1573.17,6,12,No
CHURN03968,Female,0,No,Yes,27,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card,116.0,2654.68,6,5,Yes
CHURN03969,Female,0,No,Yes,60,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,119.93,7908.35,1,13,Yes
CHURN03970,Female,1,No,No,70,Yes,Yes,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,91.33,6214.48,4,13,No
CHURN03971,Male,0,Yes,Yes,69,Yes,Yes,No,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,193.63,13912.28,1,10,No
CHURN03972,Male,0,Yes,Yes,36,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,One year,No,Electronic check,113.63,3462.57,8,9,Yes
CHURN03973,Male,0,No,No,15,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,140.23,1997.27,0,13,Yes
CHURN03974,Male,0,Yes,No,32,No,No phone service,DSL,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,99.26,2640.81,5,8,Yes
CHURN03975,Male,0,No,No,34,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,197.4,7411.73,6,13,Yes
CHURN03976,Male,1,No,Yes,34,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,172.84,6976.84,2,2,No
CHURN03977,Male,0,No,Yes,26,No,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Mailed check,131.09,2907.23,8,3,Yes
CHURN03978,Male,1,No,No,69,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,86.36,5543.7,2,11,No
CHURN03979,Male,0,Yes,Yes,21,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,106.01,2292.07,6,6,No
CHURN03980,Male,0,No,Yes,44,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,92.72,4151.8,5,14,No
CHURN03981,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,No,Mailed check,154.47,1096.24,6,7,Yes
CHURN03982,Female,0,Yes,No,4,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,98.7,393.02,1,9,Yes
CHURN03983,Male,0,No,No,7,No,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,Yes,Credit card,142.13,985.2,10,1,Yes
CHURN03984,Female,1,No,No,11,No,No,No,No internet service,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,31.55,381.04,4,1,No
CHURN03985,Male,1,No,No,32,No,Yes,DSL,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,67.71,2097.09,0,14,No
CHURN03986,Male,0,No,Yes,38,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card,182.61,7352.4,7,2,Yes
